host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_shared_rooms,reviews_per_month
2016-01-21,within a few hours,1.0,1.0,t,t,t,-22.91628,-43.20639,Entire home/apt,6,2.0,3.0,4.0,310.0,2,1125,t,28,58,80,162,82,4.89,4.95,4.91,4.94,4.91,4.68,4.79,f,0,1.08
2019-06-21,within a few hours,0.9,1.0,f,t,t,-22.96309,-43.17679,Entire home/apt,2,1.0,1.0,1.0,168.0,2,70,t,30,60,90,365,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,t,0,0.26
2018-11-27,,,,f,t,f,-22.96829,-43.36721,Entire home/apt,6,2.0,2.0,4.0,414.0,2,90,t,18,40,56,137,16,4.81,4.81,4.63,4.56,4.81,4.75,4.75,f,0,0.38
2016-06-06,a few days or more,0.0,0.0,f,t,t,-22.96728,-43.18327,Entire home/apt,4,2.0,2.0,3.0,450.0,15,42,t,30,60,90,365,1,0.0,,,,,,,f,0,0.02
2011-03-23,within an hour,1.0,0.58,t,t,t,-22.98025,-43.19418,Entire home/apt,4,1.0,1.0,2.0,244.0,3,40,t,14,44,74,86,0,,,,,,,,f,0,
,,,,,,,-22.98432,-43.20501,Entire home/apt,6,1.5,1.0,4.0,261.0,1,365,t,9,27,46,115,13,4.85,4.92,5.0,5.0,5.0,5.0,5.0,t,0,3.51
2015-07-14,within an hour,1.0,0.8,f,t,t,-22.94173,-43.17548,Private room,4,2.0,1.0,2.0,160.0,1,25,t,23,47,77,346,13,4.92,5.0,4.85,5.0,5.0,5.0,4.85,f,0,0.18
2014-04-08,within a day,1.0,0.0,f,t,t,-22.9141,-43.61796,Entire home/apt,2,1.0,2.0,2.0,180.0,7,90,t,30,60,90,358,2,4.0,5.0,4.5,5.0,3.5,5.0,4.5,f,0,0.03
2016-10-07,within an hour,1.0,0.89,f,t,t,-22.95443,-43.19501,Entire home/apt,2,2.0,1.0,1.0,215.0,2,90,t,19,30,49,49,39,4.85,4.92,4.87,4.77,5.0,4.9,4.56,f,0,0.7
2021-03-14,within an hour,1.0,1.0,f,t,t,-22.946398,-43.18309,Private room,2,1.0,1.0,1.0,52.0,1,365,t,30,60,90,365,0,,,,,,,,t,0,
2014-02-01,a few days or more,0.0,0.0,f,t,t,-22.95728,-43.1842,Entire home/apt,3,1.5,1.0,1.0,399.0,7,60,t,30,60,82,357,4,4.5,4.5,4.5,5.0,5.0,4.75,4.5,f,0,0.04
2016-08-24,within an hour,0.97,0.79,t,t,t,-22.96882,-43.18317,Entire home/apt,6,1.0,1.0,3.0,338.0,3,365,t,1,31,49,139,3,4.67,5.0,5.0,5.0,5.0,5.0,4.67,f,0,0.63
2016-07-10,,,,f,t,t,-22.94505,-43.18599,Entire home/apt,6,2.0,3.0,5.0,990.0,6,18,t,30,60,90,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.01
2014-05-30,within a day,1.0,1.0,f,t,t,-22.92213,-43.18611,Entire home/apt,2,1.0,1.0,1.0,213.0,3,30,t,10,33,63,338,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.53
2015-01-06,a few days or more,0.13,0.0,f,t,f,-22.966,-43.18246,Entire home/apt,4,1.0,1.0,2.0,191.0,3,1125,t,23,53,79,354,0,,,,,,,,f,0,
2013-11-27,within an hour,1.0,0.74,f,t,t,-22.97513,-43.19212,Entire home/apt,3,1.0,1.0,1.0,217.0,3,365,t,30,46,65,155,34,4.53,4.76,4.74,4.76,4.74,4.88,4.35,f,0,0.38
2019-02-03,within a few hours,0.9,0.71,f,t,f,-22.93483,-43.18297,Private room,2,1.0,1.0,1.0,150.0,5,30,t,29,59,79,354,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.17
2021-11-23,a few days or more,0.5,0.57,f,t,t,-22.96783,-43.39057,Entire home/apt,6,1.0,3.0,3.0,488.0,1,365,t,29,59,80,355,0,,,,,,,,f,0,
2016-06-22,a few days or more,0.33,1.0,f,t,f,-22.92689,-43.22802,Entire home/apt,2,1.0,1.0,1.0,81.0,3,90,t,0,0,0,0,14,5.0,4.93,5.0,5.0,5.0,4.79,4.71,t,0,0.2
2016-01-10,a few days or more,0.0,0.0,f,t,f,-23.00384,-43.31936,Private room,2,1.0,1.0,1.0,200.0,3,1125,t,27,57,80,355,2,5.0,4.5,4.5,5.0,5.0,5.0,4.5,f,0,0.03
2014-01-24,within an hour,1.0,0.98,t,t,t,-22.98479,-43.1939,Entire home/apt,2,1.0,1.0,1.0,125.0,12,1125,t,29,59,74,349,43,4.86,4.95,4.86,4.91,4.91,4.81,4.77,f,0,1.08
2014-04-16,a few days or more,0.0,,f,t,f,-22.97022,-43.39057,Entire home/apt,6,2.0,3.0,4.0,1291.0,6,8,t,27,57,87,362,0,,,,,,,,f,0,
2017-02-02,within a few hours,0.9,0.92,f,t,t,-23.01121,-43.33387,Entire home/apt,4,2.0,2.0,2.0,500.0,1,365,t,0,0,0,175,0,,,,,,,,f,0,
2017-12-01,within an hour,0.99,0.88,f,t,t,-22.98752,-43.18939,Entire home/apt,4,1.5,2.0,3.0,174.0,2,1125,t,30,49,62,62,10,4.3,4.4,4.8,5.0,4.5,4.9,4.5,f,0,0.35
2016-01-20,within a day,0.75,1.0,f,t,f,-22.99893,-43.39525,Entire home/apt,9,5.5,4.0,6.0,2000.0,5,30,t,30,60,85,360,2,4.5,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.03
2014-10-22,within a few hours,0.92,0.49,f,t,t,-22.98218,-43.2032,Entire home/apt,8,3.0,3.0,3.0,280.0,30,1125,t,0,0,0,1,10,5.0,5.0,4.7,5.0,5.0,5.0,4.9,f,0,0.35
2020-01-14,,,1.0,f,t,f,-22.98353,-43.1944,Private room,2,1.0,1.0,1.0,350.0,6,15,t,30,60,90,180,1,5.0,5.0,4.0,5.0,5.0,4.0,5.0,t,0,0.18
2017-12-11,within an hour,1.0,1.0,f,t,t,-22.91374,-43.1867,Entire home/apt,4,1.0,1.0,2.0,150.0,2,1125,t,0,0,0,72,8,4.75,4.88,4.88,5.0,5.0,4.88,4.5,t,0,0.27
2014-04-21,,,1.0,f,t,t,-23.02096,-43.51836,Entire home/apt,4,2.0,1.0,2.0,843.0,1,1125,t,30,60,90,365,1,4.0,4.0,3.0,5.0,4.0,4.0,4.0,t,1,0.04
2017-08-16,within a few hours,0.9,0.5,f,t,t,-22.98544,-43.20079,Entire home/apt,7,3.0,3.0,3.0,2200.0,3,1125,t,29,59,85,360,0,,,,,,,,f,0,
2015-09-08,within a day,0.75,1.0,f,t,t,-22.99782,-43.25205,Private room,2,1.5,1.0,1.0,2000.0,1,15,t,30,60,90,347,0,,,,,,,,t,0,
2014-08-09,,,1.0,f,t,f,-22.93063,-43.17322,Entire home/apt,3,1.0,1.0,2.0,190.0,4,40,t,0,0,0,0,22,4.73,4.59,4.55,4.77,4.82,4.73,4.59,f,0,0.65
2019-05-28,a few days or more,0.33,0.0,f,t,t,-22.93701,-43.20474,Private room,1,1.0,1.0,1.0,86.0,1,365,t,30,60,90,365,0,,,,,,,,f,0,
2015-05-13,within a day,0.5,1.0,f,t,f,-22.97409,-43.18799,Private room,1,1.0,1.0,1.0,90.0,2,6,t,4,4,4,85,1,0.0,,,,,,,f,0,0.02
2014-05-23,within a few hours,0.93,0.88,f,t,f,-23.00901,-43.35519,Entire home/apt,12,3.5,3.0,4.0,4500.0,1,365,t,30,60,90,365,0,,,,,,,,f,0,
2017-02-20,,,,f,t,f,-22.91938,-43.18666,Entire home/apt,4,1.0,1.0,1.0,600.0,4,1125,t,30,60,90,365,0,,,,,,,,f,0,
2019-12-28,within an hour,1.0,0.99,f,t,f,-22.98302,-43.19185,Entire home/apt,2,1.0,1.0,1.0,250.0,3,365,t,28,58,83,352,10,4.4,4.5,4.9,4.5,4.5,4.8,4.3,t,0,1.18
2018-01-25,,,,f,t,f,-23.01076,-43.36304,Entire home/apt,4,1.0,1.0,1.0,219.0,90,90,t,28,58,88,363,0,,,,,,,,f,0,
2019-09-24,within an hour,1.0,0.99,f,t,t,-23.00978,-43.29873,Private room,2,1.0,1.0,1.0,158.0,1,1125,t,30,60,81,356,0,,,,,,,,t,0,
2018-05-05,within an hour,1.0,1.0,t,t,t,-22.97219,-43.40441,Entire home/apt,5,1.0,2.0,5.0,149.0,2,365,t,19,40,56,310,41,4.73,4.76,4.9,4.76,4.85,4.71,4.8,t,0,3.15
2016-04-10,within a day,0.9,0.43,f,t,f,-22.97056,-43.18571,Private room,1,1.0,1.0,2.0,121.0,5,365,t,28,58,79,169,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.56
2012-06-10,within a day,0.79,0.65,f,t,t,-22.96558,-43.1778,Private room,2,1.0,1.0,1.0,436.0,2,1125,t,30,60,90,365,1,5.0,5.0,4.0,5.0,5.0,5.0,4.0,f,0,0.03
2015-04-22,within an hour,1.0,0.88,t,t,t,-22.98145,-43.20317,Entire home/apt,4,1.0,1.0,3.0,220.0,3,90,t,0,0,0,0,25,4.88,4.88,4.84,4.96,4.96,5.0,4.64,f,0,0.84
2011-04-19,within a few hours,0.9,0.79,f,t,f,-23.03154,-43.47437,Private room,2,2.0,2.0,3.0,91.0,2,730,t,25,55,75,75,14,4.93,4.79,4.57,4.93,4.93,4.93,4.86,f,0,0.11
2013-08-26,a few days or more,0.29,1.0,f,t,f,-22.97477,-43.28051,Private room,3,2.0,2.0,3.0,120.0,2,20,t,30,60,83,358,0,,,,,,,,t,0,
2014-03-28,within a day,0.95,0.69,t,t,t,-22.9705,-43.18305,Entire home/apt,4,1.0,1.0,3.0,140.0,3,1125,t,11,21,30,85,0,,,,,,,,f,0,
2016-01-09,,,,f,t,t,-22.97979,-43.19183,Entire home/apt,3,1.0,1.0,3.0,590.0,7,7,t,28,58,88,88,0,,,,,,,,f,0,
2022-01-11,within an hour,1.0,1.0,t,t,t,-22.98024,-43.1917,Entire home/apt,7,3.0,2.0,3.0,236.0,2,90,t,28,58,85,97,15,4.93,4.93,4.93,5.0,5.0,4.67,4.73,t,0,3.06
2014-04-06,within a few hours,1.0,0.99,f,t,t,-23.01776,-43.46169,Entire home/apt,4,2.5,2.0,2.0,650.0,3,1125,t,0,0,0,11,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,f,0,0.16
2016-03-28,a few days or more,0.0,0.0,f,t,f,-22.96194,-43.21666,Private room,2,1.0,1.0,1.0,170.0,3,1125,t,30,60,85,360,2,5.0,5.0,5.0,5.0,4.5,5.0,5.0,f,0,0.03
2019-10-05,within an hour,1.0,0.79,f,t,t,-22.98327,-43.22373,Private room,2,1.0,1.0,1.0,200.0,2,1125,t,0,0,0,0,5,4.8,5.0,4.8,5.0,5.0,5.0,4.8,f,0,0.59
2017-01-03,within a few hours,1.0,1.0,f,t,t,-22.93245,-43.17468,Entire home/apt,4,0.5,1.0,1.0,260.0,5,1125,t,28,58,82,357,2,4.5,5.0,5.0,5.0,5.0,5.0,4.0,f,0,0.4
2015-05-07,a few days or more,0.0,,f,t,t,-22.96527,-43.23759,Entire home/apt,12,7.0,5.0,12.0,4764.0,5,15,t,30,60,90,365,0,,,,,,,,f,0,
2021-06-13,within an hour,0.98,0.98,t,t,t,-22.98376,-43.19322,Private room,3,1.0,1.0,1.0,62.0,1,90,t,14,39,62,337,2,4.0,2.0,4.0,3.5,5.0,5.0,4.5,t,0,2.0
2017-12-16,within an hour,1.0,1.0,t,t,t,-22.99522,-43.2363,Entire home/apt,4,1.0,,2.0,211.0,1,31,t,18,43,66,309,288,4.9,4.93,4.91,4.95,4.95,4.81,4.77,t,0,5.36
2022-03-28,within an hour,1.0,1.0,f,t,t,-23.014395,-43.309582,Entire home/apt,2,1.5,1.0,1.0,350.0,3,365,t,22,48,71,345,0,,,,,,,,t,0,
2016-08-24,within an hour,0.97,0.79,t,t,t,-22.98456,-43.20679,Entire home/apt,7,2.0,3.0,4.0,899.0,3,1125,t,24,54,75,165,2,5.0,5.0,4.5,5.0,4.0,5.0,4.5,f,0,0.03
2020-06-13,within an hour,1.0,1.0,f,t,t,-22.9717,-43.18525,Entire home/apt,4,1.0,1.0,3.0,280.0,1,1125,t,25,55,80,234,59,4.64,4.64,4.63,4.83,4.76,4.88,4.44,t,0,2.79
2015-09-21,a few days or more,0.0,0.0,f,t,f,-22.91424,-43.18264,Private room,2,1.0,1.0,2.0,150.0,7,30,t,30,60,90,365,2,3.0,4.0,5.0,5.0,5.0,5.0,5.0,t,0,0.06
2014-07-04,,,1.0,f,t,f,-22.9227,-43.19071,Entire home/apt,2,1.0,1.0,1.0,264.0,2,1125,t,24,54,84,84,37,4.71,4.8,4.89,4.86,4.89,4.89,4.57,f,0,0.5
2015-12-02,,,0.0,f,t,t,-22.97308,-43.18584,Entire home/apt,2,1.0,1.0,1.0,500.0,4,60,t,29,59,89,364,9,4.0,4.5,4.5,4.33,4.33,4.5,4.17,f,0,0.11
2016-05-31,within an hour,1.0,0.79,f,t,t,-22.97035,-43.18381,Entire home/apt,6,1.0,1.0,4.0,350.0,4,6,t,0,0,0,0,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,0,0.06
2020-03-12,,,,f,t,f,-23.02355,-43.49304,Private room,1,1.0,1.0,1.0,1500.0,30,1125,t,30,60,90,179,0,,,,,,,,t,0,
2020-10-20,within an hour,1.0,0.71,f,t,f,-22.92532,-43.3567,Entire home/apt,6,2.5,2.0,3.0,246.0,2,30,t,18,48,71,346,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,t,0,0.54
2012-02-10,within a day,0.57,0.0,f,t,t,-22.9445,-43.16236,Entire home/apt,2,1.5,1.0,2.0,434.0,5,1125,t,30,60,85,360,11,4.73,4.64,4.45,4.36,4.91,4.91,4.82,f,0,0.11
2014-02-18,within an hour,1.0,0.93,f,t,t,-22.96834,-43.18569,Entire home/apt,2,1.0,,1.0,105.0,2,1125,t,8,27,35,265,290,4.84,4.91,4.8,4.94,4.96,4.96,4.83,f,0,2.93
2012-11-09,within a day,0.82,0.84,f,t,t,-23.00195,-43.54455,Private room,3,1.0,1.0,1.0,390.0,2,395,t,30,60,90,365,0,,,,,,,,t,0,
2011-11-18,within a day,1.0,1.0,f,t,t,-22.95423,-43.19764,Entire home/apt,2,2.0,1.0,1.0,328.0,25,365,t,0,0,29,162,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.36
2015-02-17,,,,f,t,t,-22.91001,-43.243,Entire home/apt,6,1.5,3.0,3.0,856.0,5,1125,t,29,59,89,178,0,,,,,,,,f,0,
2015-07-01,within an hour,1.0,0.67,f,t,t,-22.97404,-43.18793,Entire home/apt,3,1.0,1.0,2.0,160.0,5,120,t,1,1,1,43,11,4.91,5.0,4.91,5.0,5.0,5.0,4.73,f,0,0.53
2012-10-05,within an hour,0.92,0.99,t,t,t,-22.96327,-43.17749,Entire home/apt,6,2.0,2.0,4.0,152.0,2,365,t,25,51,73,348,219,4.84,4.89,4.85,4.94,4.96,4.94,4.76,t,0,3.03
2020-03-09,,,1.0,f,t,f,-22.98339,-43.22225,Entire home/apt,4,2.5,2.0,2.0,7500.0,4,8,t,23,53,83,358,0,,,,,,,,f,0,
2016-07-04,within a few hours,1.0,0.86,f,t,t,-22.96951,-43.41714,Entire home/apt,10,3.0,5.0,10.0,697.0,4,1125,t,30,41,41,304,8,4.33,5.0,5.0,5.0,5.0,4.33,4.33,f,0,0.14
2011-05-27,within an hour,1.0,,f,t,f,-22.87621,-43.76595,Private room,2,1.0,1.0,2.0,150.0,1,7,t,28,58,88,88,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.03
2016-07-27,a few days or more,0.0,0.0,f,t,f,-22.99433,-43.40068,Entire home/apt,6,3.0,2.0,2.0,500.0,9,30,t,29,59,80,355,0,,,,,,,,f,0,
2019-01-31,a few days or more,0.0,1.0,f,t,f,-22.81471,-43.19612,Private room,8,1.5,3.0,4.0,220.0,1,90,t,28,58,88,363,0,,,,,,,,t,0,
2015-07-07,within a few hours,1.0,1.0,f,t,f,-22.98703,-43.49639,Entire home/apt,6,3.5,3.0,3.0,545.0,2,90,t,30,60,90,90,1,5.0,5.0,4.0,5.0,5.0,4.0,5.0,f,0,0.18
2021-05-16,within a few hours,1.0,0.57,f,t,t,-22.98246,-43.1946,Private room,4,1.0,1.0,4.0,200.0,2,30,t,30,60,80,80,0,,,,,,,,f,0,
2020-03-17,within an hour,1.0,0.93,f,t,t,-22.96517,-43.22053,Entire home/apt,4,2.0,2.0,2.0,407.0,3,1125,t,10,28,58,333,0,,,,,,,,t,0,
2016-06-28,,,,f,t,f,-22.96927,-43.3977,Entire home/apt,6,2.0,3.0,4.0,1200.0,20,60,t,30,60,90,365,0,,,,,,,,f,0,
2015-08-17,,,,f,t,f,-22.92399,-43.17774,Entire home/apt,3,1.0,,3.0,774.0,1,1125,t,30,60,90,365,0,,,,,,,,f,0,
2015-08-29,within a few hours,0.92,0.66,f,t,t,-22.95466,-43.17823,Private room,1,1.0,1.0,1.0,54.0,2,1125,t,0,20,30,242,0,,,,,,,,f,0,
2021-03-21,a few days or more,0.33,0.6,f,t,f,-22.98216,-43.20269,Entire home/apt,2,1.0,1.0,1.0,300.0,2,1125,t,28,58,80,80,5,4.8,4.8,4.4,5.0,4.8,5.0,4.8,f,0,0.36
2018-12-21,within an hour,1.0,0.97,f,t,t,-22.78869,-43.31174,Entire home/apt,6,1.0,2.0,10.0,189.0,1,1125,t,10,40,56,145,14,4.5,4.5,4.07,4.93,4.93,4.64,4.57,t,0,0.65
2017-12-28,,,,f,t,t,-23.01161,-43.32619,Entire home/apt,2,1.0,1.0,2.0,200.0,30,365,t,8,38,67,67,38,4.87,4.92,4.71,4.95,4.87,5.0,4.89,f,0,0.8
2013-12-08,within a few hours,0.94,0.69,f,t,t,-22.97462,-43.19193,Entire home/apt,2,1.0,1.0,2.0,250.0,4,1125,t,0,0,0,0,0,,,,,,,,f,0,
2016-04-19,,,,f,t,t,-23.00504,-43.34196,Private room,2,1.0,1.0,2.0,150.0,2,1125,t,0,0,0,0,46,4.87,4.91,4.89,4.96,4.98,4.93,4.87,f,0,0.64
2014-02-04,within an hour,1.0,1.0,f,t,t,-22.98456,-43.22798,Entire home/apt,2,1.0,1.0,2.0,1493.0,1,90,t,8,18,34,309,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.07
2012-10-29,,,,f,t,t,-22.99815,-43.41662,Entire home/apt,4,2.0,2.0,3.0,1342.0,5,1125,t,30,60,90,365,0,,,,,,,,f,0,
2017-06-06,within a few hours,0.9,0.91,f,t,t,-22.98588,-43.41463,Entire home/apt,4,2.0,2.0,4.0,295.0,3,1125,t,0,0,2,277,6,4.6,4.8,4.6,5.0,5.0,4.6,4.4,t,0,0.17
2017-02-01,within a day,1.0,0.7,t,t,f,-22.9772,-43.37329,Entire home/apt,4,2.0,2.0,3.0,330.0,3,15,t,28,58,81,94,4,5.0,5.0,4.75,5.0,5.0,5.0,5.0,f,0,0.44
2020-01-02,a few days or more,0.13,,f,t,f,-23.00325,-43.2967,Shared room,1,1.5,1.0,4.0,120.0,1,1125,t,29,59,89,179,0,,,,,,,,f,2,
2019-11-27,within a few hours,1.0,0.8,f,t,t,-23.00468,-43.34334,Entire home/apt,2,1.0,1.0,2.0,285.0,2,1125,t,29,59,83,358,6,4.5,5.0,4.0,5.0,5.0,4.83,4.67,f,0,0.2
2014-03-26,within an hour,1.0,1.0,f,t,t,-22.96283,-43.17471,Entire home/apt,8,1.0,2.0,5.0,1034.0,1,365,t,26,49,61,61,10,4.6,4.4,4.8,5.0,4.8,5.0,4.6,t,0,0.67
2016-02-24,within a few hours,0.96,0.68,f,t,t,-22.98409,-43.22142,Entire home/apt,2,1.0,1.0,1.0,300.0,4,1125,t,0,5,34,119,8,5.0,5.0,4.5,4.88,4.13,5.0,4.5,f,0,1.4
2022-02-18,,,0.8,f,t,t,-22.98385,-43.1919,Private room,2,1.0,1.0,1.0,180.0,3,1125,t,0,0,0,184,0,,,,,,,,t,0,
2011-03-18,within a few hours,1.0,0.89,f,t,t,-22.98069,-43.19277,Entire home/apt,4,1.0,,2.0,179.0,6,90,t,30,60,90,180,31,4.93,4.9,4.97,5.0,5.0,4.57,4.9,f,0,0.25
2015-04-29,within an hour,1.0,0.98,f,t,t,-22.95512,-43.19318,Entire home/apt,16,3.5,6.0,11.0,500.0,1,1125,t,0,0,0,0,20,4.9,4.95,4.85,5.0,5.0,4.95,4.85,f,0,0.28
2016-06-08,,,,f,t,f,-22.99826,-43.34774,Private room,2,2.0,1.0,2.0,4638.0,1,1125,t,29,59,89,364,0,,,,,,,,f,0,
2018-10-12,within a few hours,1.0,0.71,f,t,t,-22.99738,-43.23906,Shared room,1,1.0,1.0,2.0,80.0,2,1125,t,29,59,89,89,0,,,,,,,,f,8,
2015-06-25,within an hour,1.0,1.0,t,t,t,-22.98363802984381,-43.21238816137696,Entire home/apt,2,1.0,1.0,1.0,5000.0,2,365,t,8,38,68,343,0,,,,,,,,t,0,
2011-10-18,within a few hours,1.0,,f,t,t,-22.97746,-43.22564,Entire home/apt,3,1.0,1.0,2.0,150.0,3,1125,t,0,0,0,81,108,4.84,4.92,4.85,4.88,4.94,4.65,4.76,t,0,1.38
2014-03-21,within an hour,1.0,1.0,t,t,f,-22.98369,-43.19621,Entire home/apt,3,1.0,1.0,2.0,271.0,3,90,t,26,56,74,164,54,4.74,4.91,4.89,5.0,4.96,4.98,4.61,f,0,0.56
2014-03-18,,,0.0,f,t,t,-22.98673,-43.19099,Entire home/apt,3,1.0,1.0,1.0,750.0,5,15,t,0,0,0,140,0,,,,,,,,f,0,
2022-03-02,,,,f,t,t,-22.9389,-43.21569,Private room,10,5.0,5.0,5.0,640.0,1,365,t,30,60,90,365,0,,,,,,,,t,0,
2014-05-26,,,1.0,f,t,t,-22.985,-43.1938,Entire home/apt,6,3.0,4.0,4.0,1549.0,4,10,t,28,58,88,268,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,f,0,0.03
2019-12-04,,,0.33,f,t,t,-23.014357,-43.309513,Entire home/apt,4,1.0,1.0,2.0,450.0,5,1125,t,0,0,0,0,5,4.8,5.0,5.0,5.0,5.0,5.0,4.8,f,0,0.17
2014-03-06,,,,f,t,t,-22.94224,-43.1938,Private room,2,1.0,1.0,1.0,105.0,2,360,t,0,0,0,167,84,4.82,4.77,4.82,4.94,4.95,4.78,4.84,f,0,0.87
2013-01-30,within an hour,1.0,1.0,f,t,t,-22.98123,-43.19145,Entire home/apt,4,1.0,1.0,3.0,700.0,3,700,t,30,60,90,365,0,,,,,,,,t,0,
2015-11-16,within an hour,1.0,0.98,t,t,t,-22.97888,-43.19165,Entire home/apt,5,1.0,2.0,3.0,257.0,3,365,t,30,60,80,350,10,4.9,5.0,4.9,5.0,5.0,4.5,4.8,f,0,2.97
2018-02-09,within an hour,0.96,0.94,f,t,t,-22.94407,-43.18313,Entire home/apt,2,1.0,,1.0,110.0,4,1125,t,0,0,0,0,20,4.4,4.7,4.35,4.65,4.45,4.85,4.35,f,0,1.37
2020-06-01,within an hour,1.0,0.99,f,t,t,-22.98455,-43.20473,Entire home/apt,4,1.0,1.0,2.0,242.0,3,1125,t,26,56,78,340,8,4.0,3.88,3.88,4.13,4.75,4.88,3.63,t,0,0.9
2014-06-10,within an hour,1.0,0.57,f,t,t,-22.96711,-43.18909,Private room,16,2.0,4.0,12.0,95.0,2,1125,t,27,57,87,362,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,5,0.51
2013-01-10,within an hour,1.0,1.0,f,t,t,-22.93437,-43.176643,Entire home/apt,4,2.0,2.0,3.0,286.0,2,20,t,1,21,33,107,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.09
2012-07-12,within a few hours,0.95,0.55,f,t,t,-22.97112,-43.18383,Entire home/apt,6,1.0,1.0,4.0,187.0,9,365,t,5,10,17,46,24,4.79,4.71,4.42,4.88,4.83,5.0,4.67,f,0,0.84
2017-07-24,within an hour,1.0,0.99,f,t,t,-22.89245,-43.2308,Entire home/apt,4,1.0,1.0,2.0,95.0,1,365,t,23,53,83,358,7,4.86,5.0,5.0,5.0,5.0,4.43,5.0,t,0,2.12
2012-05-23,within a few hours,1.0,0.71,f,t,t,-23.00573,-43.32322,Private room,2,3.0,4.0,1.0,257.0,1,1095,t,28,58,88,363,5,3.75,4.25,4.0,4.5,4.0,4.75,4.0,f,0,0.05
2014-03-31,within an hour,1.0,0.95,t,t,t,-22.9438,-43.18296,Entire home/apt,3,1.0,1.0,2.0,130.0,3,90,t,17,47,74,349,29,5.0,5.0,4.9,4.93,4.97,5.0,4.86,f,0,0.95
2014-05-27,,,0.0,f,t,t,-22.95864,-43.20861,Entire home/apt,4,2.0,2.0,2.0,1000.0,5,15,t,0,0,0,0,0,,,,,,,,t,0,
2013-12-25,,,,f,t,f,-22.98013,-43.19007,Private room,2,1.0,1.0,1.0,400.0,3,1125,t,30,60,90,365,0,,,,,,,,f,0,
2016-05-16,,,,f,t,f,-22.96768,-43.23141,Entire home/apt,6,2.0,2.0,4.0,2581.0,1,1125,t,23,53,83,83,0,,,,,,,,t,0,
2015-05-25,within a day,0.67,,f,t,f,-22.9837,-43.19979,Entire home/apt,2,3.0,1.0,1.0,285.0,4,7,t,30,60,80,355,1,0.0,,,,,,,t,0,0.02
2016-02-04,,,0.5,f,t,t,-22.9645,-43.19171,Private room,2,1.0,1.0,1.0,300.0,1,1125,t,30,60,90,365,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.14
2020-05-18,within an hour,1.0,0.88,f,t,t,-22.96887,-43.17985,Entire home/apt,9,2.5,3.0,6.0,800.0,3,1125,t,0,0,2,92,0,,,,,,,,f,0,
2012-03-10,within a few hours,0.67,0.2,f,t,t,-22.92115,-43.18034,Private room,1,1.0,1.0,1.0,100.0,2,1125,t,0,0,0,81,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.2
2019-12-08,within an hour,1.0,0.83,t,t,t,-23.00556,-43.3406,Entire home/apt,2,1.0,1.0,1.0,280.0,2,1125,t,30,60,80,80,6,5.0,4.83,4.67,5.0,5.0,5.0,4.5,f,0,0.29
2017-06-09,within an hour,0.95,0.39,f,t,t,-22.96282,-43.17519,Entire home/apt,5,1.0,1.0,2.0,190.0,1,365,t,30,60,83,358,6,4.17,3.83,4.33,4.83,4.5,5.0,4.33,f,0,0.78
2016-02-22,a few days or more,0.0,0.0,f,t,f,-22.9287,-43.19568,Entire home/apt,4,2.0,2.0,3.0,300.0,5,30,t,30,60,85,360,1,3.0,3.0,2.0,4.0,4.0,5.0,3.0,f,0,0.01
2013-01-05,within a day,0.75,0.88,f,t,f,-22.93121,-43.18246,Private room,1,2.5,1.0,1.0,99.0,2,365,t,30,60,80,355,3,5.0,5.0,4.67,5.0,5.0,5.0,5.0,t,0,0.53
2016-12-07,within a few hours,1.0,0.95,f,t,t,-22.82086,-43.19001,Entire home/apt,5,1.0,1.0,3.0,93.0,1,1125,t,29,58,88,88,31,5.0,5.0,4.94,5.0,5.0,4.9,4.74,t,0,0.77
,,,,,,,-22.97172,-43.18729,Entire home/apt,4,1.0,1.0,2.0,271.0,1,365,t,4,32,48,245,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,1.0
